row,col,x_center_nominal_mm,y_scanline_relative_mm,start_source_index,stop_source_index_exclusive,sample_count,median_current_A,mean_current_A,std_current_A,high_sample_fraction,binary_0_low_1_high
4,11,23.0,8.0,2117,2126,9,3.447059e-07,3.4468940000000005e-07,3.4070913303480744e-10,0.0,0
4,12,25.0,8.0,2126,2135,9,3.459587e-07,3.459630444444444e-07,3.641399978369439e-10,0.0,0
4,13,27.0,8.0,2135,2145,10,3.4723984999999996e-07,3.4721957e-07,3.637724812296763e-10,0.0,0
4,14,29.0,8.0,2145,2154,9,3.483718e-07,3.4839275555555557e-07,3.05975507774761e-10,0.0,0
4,15,31.0,8.0,2154,2163,9,3.494129e-07,3.493903111111111e-07,2.651774016031282e-10,0.0,0
4,16,33.0,8.0,2163,2172,9,3.502954e-07,3.5029795555555557e-07,2.4864331039154485e-10,0.0,0
4,17,35.0,8.0,2172,2182,10,3.511558e-07,3.5116905999999997e-07,2.576645734283224e-10,0.0,0
4,18,37.0,8.0,2182,2191,9,3.519912e-07,3.52007e-07,2.3151542785165342e-10,0.0,0
4,19,39.0,8.0,2191,2200,9,3.528417e-07,3.528387444444445e-07,2.2204162328072145e-10,0.0,0
4,20,41.0,8.0,2200,2209,9,3.535162e-07,3.535326111111111e-07,1.9225131957035595e-10,0.0,0
4,21,43.0,8.0,2209,2218,9,3.542347e-07,3.542419e-07,2.1539126671660198e-10,0.0,0
4,22,45.0,8.0,2218,2228,10,3.550556e-07,3.5504803000000005e-07,2.556836836796591e-10,0.0,0
4,23,47.0,8.0,2228,2237,9,3.558584e-07,3.5585877777777776e-07,2.2074554369619212e-10,0.0,0
4,24,49.0,8.0,2237,2246,9,3.564911e-07,3.5654644444444445e-07,1.8005943531765487e-10,0.0,0
4,25,51.0,8.0,2246,2255,9,3.675446e-07,5.828782911111111e-06,1.540829613502599e-05,0.1111111111111111,0
4,26,53.0,8.0,2255,2265,10,5.8444905e-05,5.8120600999999997e-05,1.10602726730809e-06,1.0,1
4,27,55.0,8.0,2265,2274,9,5.93383e-05,5.925225111111111e-05,3.184936388844779e-07,1.0,1
4,28,57.0,8.0,2274,2283,9,5.985155e-05,5.980626555555556e-05,1.6895313400868937e-07,1.0,1
4,29,59.0,8.0,2283,2292,9,5.994985e-05,5.9956315555555556e-05,1.843781076490565e-07,1.0,1
4,30,61.0,8.0,2292,2301,9,6.067642e-05,6.061765777777778e-05,1.059540402226653e-07,1.0,1
4,31,63.0,8.0,2301,2311,10,6.0693545e-05,6.069823799999999e-05,5.21646144047858e-08,1.0,1
4,32,65.0,8.0,2311,2320,9,6.08476e-05,6.0853057777777776e-05,4.1822102815982025e-08,1.0,1
4,33,67.0,8.0,2320,2329,9,6.066155e-05,6.061791666666666e-05,1.2335390441057583e-07,1.0,1
4,34,69.0,8.0,2329,2338,9,6.025152e-05,6.020343333333333e-05,1.0618622101446737e-07,1.0,1
4,35,71.0,8.0,2338,2348,10,5.96888e-05,5.9604579999999994e-05,8.733141876781797e-07,1.0,1
4,36,73.0,8.0,2348,2357,9,5.706744e-05,5.8285083333333346e-05,3.441221954687348e-06,1.0,1
4,37,75.0,8.0,2357,2366,9,6.516385e-05,6.517788555555555e-05,4.0723300213108444e-08,1.0,1
4,38,77.0,8.0,2366,2375,9,6.518262e-05,6.517539444444444e-05,4.5048281533660404e-08,1.0,1
4,39,79.0,8.0,2375,2384,9,6.515873e-05,6.514636666666666e-05,2.827998585572431e-08,1.0,1
5,0,1.0,10.0,2875,2886,11,3.19241e-07,3.192306454545455e-07,9.806591812408952e-11,0.0,0
5,1,3.0,10.0,2863,2875,12,3.1870445e-07,3.1870245e-07,2.1755237108950432e-10,0.0,0
5,2,5.0,10.0,2851,2863,12,3.1794999999999996e-07,3.18005525e-07,1.4134431438275973e-10,0.0,0
5,3,7.0,10.0,2839,2851,12,3.179057e-07,3.179181583333333e-07,5.693653569740794e-11,0.0,0
5,4,9.0,10.0,2827,2839,12,3.1799045e-07,3.1797795833333335e-07,8.208482866658184e-11,0.0,0
5,5,11.0,10.0,2815,2827,12,3.174373e-07,3.1739407499999997e-07,2.7498944563079765e-10,0.0,0
5,6,13.0,10.0,2803,2815,12,3.1586735e-07,3.15922325e-07,4.683226116062179e-10,0.0,0
5,7,15.0,10.0,2791,2803,12,3.1488165e-07,3.1485829166666665e-07,2.0354919740419375e-10,0.0,0
5,8,17.0,10.0,2780,2791,11,3.143794e-07,3.143675454545454e-07,1.5592802747442725e-10,0.0,0
5,9,19.0,10.0,2768,2780,12,3.135138e-07,3.135680916666667e-07,2.202963438126524e-10,0.0,0
5,10,21.0,10.0,2756,2768,12,3.127801e-07,3.1278132499999996e-07,2.476294985288837e-10,0.0,0
5,11,23.0,10.0,2744,2756,12,3.1199545e-07,3.120123833333333e-07,1.7685956214529088e-10,0.0,0
5,12,25.0,10.0,2732,2744,12,3.113079e-07,3.11304025e-07,2.334664327228518e-10,0.0,0
5,13,27.0,10.0,2720,2732,12,3.1046965e-07,3.10487175e-07,2.6530875448868045e-10,0.0,0
5,14,29.0,10.0,2708,2720,12,3.09498e-07,3.0948529999999994e-07,2.997303037732353e-10,0.0,0
5,15,31.0,10.0,2696,2708,12,3.0829044999999995e-07,3.0828529166666663e-07,3.877076915631443e-10,0.0,0
5,16,33.0,10.0,2685,2696,11,3.068966e-07,3.0688717272727273e-07,4.320848929443749e-10,0.0,0
5,17,35.0,10.0,2673,2685,12,3.0526965e-07,3.052362083333333e-07,5.200636923466402e-10,0.0,0
5,18,37.0,10.0,2661,2673,12,3.0317075e-07,3.031730583333333e-07,6.528395661241929e-10,0.0,0
5,19,39.0,10.0,2649,2661,12,3.006029e-07,3.0062569166666665e-07,8.157640319135768e-10,0.0,0
5,20,41.0,10.0,2637,2649,12,2.975744e-07,2.975510833333333e-07,9.885923551809485e-10,0.0,0
5,21,43.0,10.0,2625,2637,12,2.938536e-07,2.9381295e-07,1.1735255454540964e-09,0.0,0
5,22,45.0,10.0,2613,2625,12,2.8941205e-07,2.89393375e-07,1.36842050623154e-09,0.0,0
5,23,47.0,10.0,2601,2613,12,2.843363e-07,2.8425339999999997e-07,1.6108069344275873e-09,0.0,0
5,24,49.0,10.0,2590,2601,11,2.785737e-07,2.785444e-07,1.6554915496338598e-09,0.0,0
5,25,51.0,10.0,2578,2590,12,2.7214265e-07,2.7212725e-07,2.008788091735905e-09,0.0,0
5,26,53.0,10.0,2566,2578,12,2.6511644999999997e-07,2.6517915000000004e-07,1.9664654190111474e-09,0.0,0
5,27,55.0,10.0,2554,2566,12,2.5976865e-07,2.600163666666666e-07,7.66173488114079e-10,0.0,0
5,28,57.0,10.0,2542,2554,12,2.6953815000000003e-07,2.7434939999999996e-07,1.3605291498959763e-08,0.0,0
5,29,59.0,10.0,2530,2542,12,4.5183965e-05,3.5727903625e-05,2.408819450286517e-05,0.5833333333333334,1
5,30,61.0,10.0,2518,2530,12,5.887113e-05,5.9072955833333326e-05,5.845125940539167e-07,1.0,1
5,31,63.0,10.0,2506,2518,12,5.9305255e-05,5.9350784166666665e-05,3.051690262640896e-07,1.0,1
5,32,65.0,10.0,2495,2506,11,6.012716e-05,6.0087149090909095e-05,1.3927424498935684e-07,1.0,1
5,33,67.0,10.0,2483,2495,12,6.0365845e-05,6.038668666666667e-05,9.050327897681724e-08,1.0,1
5,34,69.0,10.0,2471,2483,12,6.053708e-05,6.05284325e-05,8.077909229549048e-08,1.0,1
5,35,71.0,10.0,2459,2471,12,6.0223355e-05,6.028488083333333e-05,1.6838767400744915e-07,1.0,1
